schema_version,time_s,step,heave_m,roll_rad,pitch_rad,heave_rate_m_s,roll_rate_rad_s,pitch_rate_rad_s,compression_fl_m,compression_fr_m,compression_rl_m,compression_rr_m,gravity_x_m_s2,gravity_y_m_s2,gravity_z_m_s2
1,3.3250000000000002,665,-0.0016752409921957788,-0.020000224090699056,0.00058842858295403021,-1.8776640888948318e-07,1.6667490962165753e-05,1.9336701843476491e-06,0.017344186259822682,-0.01581618528255635,0.018375284525861072,-0.013705074915620216,0,0,-9.8066499999999994
1,3.3300000000000001,666,-0.0016752419073543618,-0.020000140722049593,0.00058843820145331588,-1.7851988748638869e-07,1.6674581543710272e-05,1.9136543034434373e-06,0.017344103167162866,-0.015816130149995358,0.018375229365547887,-0.013704996352619663,0,0,-9.8066499999999994
1,3.335,667,-0.0016752427761390503,-0.02000005733073228,0.00058844772039484694,-1.6921950661173292e-07,1.6676571463726696e-05,1.8938457577236722e-06,0.01734402016351265,-0.015816074890841469,0.018375174029037121,-0.013704917929457458,0,0,-9.8066499999999994
1,3.3399999999999999,668,-0.0016752435983202099,-0.019999973942048183,0.00058845714079577773,-1.5988109431899478e-07,1.6673541933786185e-05,1.8742368102037579e-06,0.017343937268041811,-0.015816019527874075,0.018375118537531238,-0.01370483966551405,0,0,-9.8066499999999994
1,3.3450000000000002,669,-0.0016752443737467467,-0.019999890580887705,0.00058846646363566756,-1.505202305962102e-07,1.6665575983344957e-05,1.854820162478651e-06,0.017343854499716458,-0.015815964083395355,0.018375062911939726,-0.013704761579804157,0,0,-9.8066499999999994
1,3.3500000000000001,670,-0.0016752451023447465,-0.019999807271721848,0.00058847568985870877,-1.4115219964201175e-07,1.6652758323559714e-05,1.835588968028853e-06,0.017343771877286963,-0.01581590857922786,0.018375007172873225,-0.013704683690968621,0,0,-9.8066499999999994
1,3.355,671,-0.0016752457841158843,-0.019999724038594121,0.00058848482037601095,-1.3179194565747164e-07,1.6635175216937109e-05,1.8165368415636816e-06,0.017343689419276116,-0.015815853036712933,0.018374951340638029,-0.013704606017266942,0,0,-9.8066499999999994
1,3.3599999999999999,672,-0.0016752464191356201,-0.019999640905113105,0.00058849385606792298,-1.2245403219561811e-07,1.6612914353706007e-05,1.7976578646594016e-06,0.017343607143967599,-0.015815797476709928,0.018374895435230902,-0.013704528576570523,0,0,-9.8066499999999994
1,3.3650000000000002,673,-0.001675247007551202,-0.019999557894445602,0.00058850279778637383,-1.1315260499048098e-07,1.6586064733845183e-05,1.778946587891807e-06,0.017343525069394627,-0.015815741919596178,0.018374839476334216,-0.013704451386356533,0,0,-9.8066499999999994
1,3.3700000000000001,674,-0.0016752475495794917,-0.01999947502931038,0.00058851164635721602,-1.0390135834215734e-07,1.6554716554680396e-05,1.7603980296747353e-06,0.017343443213329011,-0.015815686385267598,0.0183747834833114,-0.013704374463702452,0,0,-9.8066499999999994
1,3.375,675,-0.0016752480455046299,-0.019999392331972451,0.00058852040258255565,-9.4713504917060295e-08,1.6518961103482265e-05,1.7420076720579045e-06,0.017343361593270445,-0.015815630893139879,0.018374727475202614,-0.013704297825281198,0,0,-9.8066499999999994
1,3.3799999999999999,676,-0.0016752484956755603,-0.019999309824237879,0.00058852906724305408,-8.560174901065683e-08,1.6478890655500487e-05,1.7237714537032811e-06,0.017343280226436168,-0.015815575462150233,0.018374671470720701,-0.013704221487356859,0,0,-9.8066499999999994
1,3.3850000000000002,677,-0.0016752489005034277,-0.019999227527449082,0.000588537641100188,-7.6578263124704677e-08,1.6434598376402808e-05,1.7056857602859071e-06,0.017343199129750964,-0.015815520110759613,0.018374615488247342,-0.013704145465780986,0,0,-9.8066499999999994
