s_m,x_m,y_m,elevation_m,grade,heading_rad,curvature_1_m,left_width_m,right_width_m,left_x_m,left_y_m,right_x_m,right_y_m,projection_s_error_m,projection_lateral_error_m,projection_reconstruction_error_m
288.61108763726509,-337.67781126151829,608.05078654009912,0,0,1.1131864230773489,1.060405361145919e-05,7,7,-343.95758837253567,611.14342286465171,-331.39803415050091,604.95815021554654,5.6843418860808015e-14,1.3322676295501878e-14,1.2710574864626038e-13
291.55609873560456,-336.37682086705757,610.69285284229079,0,0,1.1133225863915206,5.0086845138000017e-05,7,7,-342.65701902347018,613.78463406291291,-330.09662271064497,607.60107162166867,5.6843418860808015e-14,4.3742787170231168e-14,0
294.50110983394393,-335.07614398501011,613.335073502412,0,0,1.1133448301070969,-3.4980812295154677e-05,7,7,-341.35641091257111,616.42671502732776,-328.7958770574491,610.24343197749624,5.6843418860808015e-14,3.5527136788005009e-14,0
297.44612093228341,-333.77519491400642,615.9771601485337,0,0,1.1131165485684147,-0.00012004852960648731,7,7,-340.05475591324915,619.070235261878,-327.49563391476369,612.8840850351894,0,2.4424906541753444e-15,0
300.39113203062288,-332.47336000798043,618.61881041454421,0,0,1.1128822235433729,0.00033400957549540575,7,7,-338.75219604992662,621.71335690124579,-326.19452396603424,615.52426392784264,1.1368683772161603e-13,1.1879386363489175e-14,1.2710574864626038e-13
303.33614312896231,-331.17216808088489,621.26077745391262,0,0,1.1132226608818305,-0.00010280707891937998,7,7,-337.45205725812946,624.35318621109957,-324.89227890364032,618.16836869672568,5.6843418860808015e-14,3.6304292905242619e-14,5.6843418860808015e-14
306.28115422730173,-329.8701763456645,623.90235032412875,0,0,1.1122766773390482,-0.00053963387951378458,7,7,-336.14713734566487,627.0006983685671,-323.59321534566413,620.80400227969039,5.6843418860808015e-14,4.2632564145606011e-14,0
309.22616532564115,-328.5639883535369,626.5418502164722,0,0,1.1100441084154076,-0.00097655799956517994,7,7,-334.83401644040225,629.65420427568836,-322.29396026667155,623.42949615725604,1.1368683772161603e-13,9.0261131902025227e-14,1.1368683772161603e-13
312.17117642398063,-327.25953951770748,629.18220458756673,0,0,1.1149130453255156,0.00098897999906950862,7,7,-333.54464708004508,632.2639935047132,-320.97443195536988,626.10041567042026,1.1368683772161603e-13,2.0317081350640365e-14,5.6843418860808015e-14
315.1161875223201,-325.96146027065498,631.8257006873132,0,0,1.111728975592212,-0.0031521456131450103,7,7,-332.23672335863137,634.92748616936728,-319.6861971826786,628.72391520525912,0,2.5091040356528538e-14,0
318.06119862065947,-324.63890031714567,634.45700314713656,0,0,1.0963325379693281,-0.007307090715743635,7,7,-330.86566508340616,637.65503387645379,-318.41213555088518,631.25897241781934,5.6843418860808015e-14,1.1657341758564144e-14,5.6843418860808015e-14
321.00620971899895,-323.2626449541192,637.06058230456506,0,0,1.0745766562768095,-0.0051242850504108241,7,7,-329.41836566764391,640.39331429155152,-317.10692424059448,633.7278503175786,5.6843418860808015e-14,6.5503158452884236e-14,0
323.95122081733837,-321.84075232571178,639.63956276770546,0,0,1.0591684607697494,-0.0053405695594107606,7,7,-327.94439297706367,643.06674394166816,-315.73711167435988,636.21238159374275,1.1368683772161603e-13,1.0880185641326534e-14,0
326.89623191567784,-320.37847270165173,642.19585745052552,0,0,1.0431151555555711,-0.005562379571218772,7,7,-326.4263116671687,645.72057642473817,-314.33063373613476,638.67113847631288,0,2.2870594307278225e-14,0
329.84124301401721,-318.87451378619431,644.72785192486594,0,0,1.026400594705815,-0.0057896123233066761,7,7,-324.86259657259706,648.35316081421411,-312.88643099979157,641.10254303551778,0,6.6613381477509392e-16,0
332.78625411235669,-317.3334917611258,647.23747743681736,0,0,1.0132414816359558,-0.0052328694390758931,7,7,-323.2733516272541,650.94126803170229,-311.3936318949975,643.53368684193242,0,2.4202861936828413e-14,0
