s_m,x_m,y_m,heading_rad,curvature_1_m,left_width_m,right_width_m,left_x_m,left_y_m,right_x_m,right_y_m,projection_s_error_m,projection_lateral_error_m,projection_reconstruction_error_m
846.28227398859826,-144.44804828583631,103.33604519771994,-2.1107835516484443,0.01537972215208052,8,8,-137.58632629018493,99.223044923662812,-151.30977028148769,107.44904547177707,0,6.9944050551384862e-15,0
846.82165083626467,-144.72342774518333,102.87230124315364,-2.1025534055209936,0.01514128213082155,8,8,-137.82808792750492,98.815912603151446,-151.61876756286173,106.92868988315584,0,2.2204460492503131e-16,0
847.36102768393118,-144.99503428428716,102.40628293917213,-2.0944479457438767,0.0149146600407643,8,8,-138.06704243708751,98.405916835284245,-151.92302613148681,106.40664904306001,0,6.9944050551384862e-15,1.4210854715202004e-14
847.90040453159747,-145.26287193741001,101.9381136965299,-2.0864619550541619,0.014699444287311949,8,8,-138.30315446211628,97.99320144603675,-152.22258941270374,105.88302594702304,0,1.8873791418627661e-15,0
848.43978137926399,-145.52699044218838,101.467833148919,-2.0785890268970779,0.014495209805170335,8,8,-138.53643096796654,97.577835946173565,-152.51754991641022,105.35783035166443,0,7.3274719625260332e-15,0
848.97915822693028,-145.78743583196325,100.99548002352132,-2.0708230275274473,0.014301560109082968,8,8,-138.76687774744755,97.159888259276698,-152.80799391647895,104.83107178776595,0,4.1078251911130792e-15,1.4210854715202004e-14
849.5185350745968,-146.04420950840995,100.52116888212251,-2.0631593035522795,0.014118154494557434,8,8,-138.99446296210567,96.739492847231247,-153.09395605471423,104.30284491701377,0,1.7763568394002505e-15,0
850.0579119222632,-146.29737874778073,100.04488779807176,-2.0555913730009046,0.013944626653485224,8,8,-139.21921489418821,96.316671540704675,-153.37554260137324,103.77310405543884,0,1.4432899320127035e-15,0
850.59728876992961,-146.54695300792037,99.566726047854445,-2.0481146047349346,0.013780672885304384,8,8,-139.44111224609878,95.89153529530364,-153.65279376974195,103.24191680040525,0,2.7755575615628914e-15,0
851.13666561759601,-146.79296322877423,99.086727881244087,-2.040723840530104,0.013625994447401514,8,8,-139.66015431766832,95.464154619369566,-153.92577213988014,102.70930114311861,0,5.5511151231257827e-15,0
851.6760424652623,-147.03544949152624,98.604913346773742,-2.0334137478035124,0.013480307210964722,8,8,-139.87635004854715,95.034577905174928,-154.19454893450532,102.17524878837256,0,4.8849813083506888e-15,0
852.21541931292882,-147.27441305437702,98.121374362747773,-2.0261802566361107,0.013343369164971124,8,8,-140.08967514010857,94.60291715776809,-154.45915096864547,101.63983156772746,0,1.1102230246251565e-15,0
852.75479616059522,-147.50989576048951,97.63611659547216,-2.0190181542561385,0.013214932313843223,8,8,-140.30014278326738,94.169207019576575,-154.71964873771165,101.10302617136774,0,1.1102230246251565e-14,1.4210854715202004e-14
853.29417300826162,-147.74191887683833,97.149181195233396,-2.0119229189651846,0.013094778647352185,8,8,-140.50774904407609,93.733513349737748,-154.97608870960056,100.56484904072904,0,3.7747582837255322e-15,1.4210854715202004e-14
853.83354985592803,-147.97048624012027,96.660641685936071,-2.0048906284031625,0.01298271539292274,8,8,-140.71247551194477,93.295930662729276,-155.22849696829576,100.02535270914287,0,1.0658141036401503e-14,0
854.37292670359454,-148.19563322899103,96.170499634936959,-1.9979164454436018,0.012878550276702152,8,8,-140.91433309206579,92.856488724271102,-155.47693336591627,99.484510545602816,0,5.1070259132757201e-15,0
854.91230355126083,-148.41737091996632,95.678803089600564,-1.990996322343298,0.012782119102109156,8,8,-141.11331194575465,92.415258620585647,-155.72142989417799,98.942347558615481,0,1.4432899320127035e-14,0
855.45168039892735,-148.63570840375061,95.185600381205319,-1.9841263132723552,0.012693273362830415,8,8,-141.30940139004483,91.972311483374114,-155.9620154174564,98.398889279036524,0,9.3258734068513149e-15,1.4210854715202004e-14
855.99105724659364,-148.85066786382941,94.690905315140014,-1.9773020868154698,0.012611874269280714,8,8,-141.50260340185397,91.527687228656973,-156.19873232580485,97.854123401623056,0,8.7707618945387367e-15,1.4210854715202004e-14
856.53043409426004,-149.06225645064791,94.194760646155615,-1.9705198017716794,0.012537803923441939,8,8,-141.69290730902634,91.081451598071638,-156.43160559226948,97.308069694239592,0,1.9984014443252818e-15,0
