s_m,x_m,y_m,elevation_m,grade,heading_rad,curvature_1_m,left_width_m,right_width_m,left_x_m,left_y_m,right_x_m,right_y_m,projection_s_error_m,projection_lateral_error_m,projection_reconstruction_error_m
13.194673765284721,58.554938092966459,13.088578282756638,0,0,1.7907750370849749,0.016655238770026538,7,7,51.723623426882767,11.561116357552004,65.386252759050151,14.616040207961271,0,1.7763568394002505e-15,1.7763568394002505e-15
13.383169104788788,58.513518120101061,13.272466441149769,0,0,1.7939133882101539,0.016643984749248341,7,7,51.687030799627742,11.723573009238789,65.340005440574387,14.821359873060748,0,2.886579864025407e-15,0
13.571664444292855,58.471521430478994,13.456223756822963,0,0,1.7970497580049474,0.016634213761325321,7,7,51.649925580037078,11.885927589460373,65.29311728092091,15.026519924185553,0,2.2204460492503131e-15,0
13.760159783796922,58.428948779923957,13.639848480844915,0,0,1.8001844254072252,0.016625922815794551,7,7,51.612308792578041,12.048176629326305,65.245588767269865,15.231520332363525,0,1.7763568394002505e-15,1.7763568394002505e-15
13.948655123300991,58.38580087849612,13.823338855668618,0,0,1.8033176688153323,0.016619109375906639,7,7,51.574181438507203,12.210316659675929,65.19742031848503,15.436361051661308,0,2.7755575615628914e-15,1.7763568394002505e-15
14.137150462805057,58.342078375889777,14.006693176311821,0,0,1.806449767228969,0.016613771355692905,7,7,51.535544483005687,12.372344264659191,65.148612268773874,15.641042087964451,1.7763568394002505e-15,1.1102230246251565e-16,0
14.325645802309126,58.297781886778473,14.189909682340881,0,0,1.8095809985007376,0.016609907123134936,7,7,51.496398877628394,12.534255985807517,65.099164895928553,15.845563378874244,0,2.2204460492503131e-16,0
14.514141141813193,58.252911980239375,14.372986604037981,0,0,1.8127116402195971,0.016607515497007275,7,7,51.456745551026771,12.696048362347613,65.04907840945198,16.049924845728352,3.5527136788005009e-15,2.2204460492503131e-15,1.7763568394002505e-15
14.70263648131726,58.207469179942301,14.555922161758579,0,0,1.8158419697951944,0.016606595746257502,7,7,51.416585409196408,12.857717930159792,64.998352950688201,16.254126393357367,0,2.886579864025407e-15,0
14.891131820821327,58.161453962439161,14.738714572743779,0,0,1.8189722646698485,0.016607147589674791,7,7,51.375919334059503,13.019261227328295,64.946988590818819,16.458167918159262,0,6.6613381477509392e-16,0
15.079627160325396,58.114866757993568,14.921362047416105,0,0,1.8221028023508909,0.016609171195996364,7,7,51.334748184305951,13.180674790400607,64.894985331681184,16.662049304431605,0,2.2204460492503131e-16,0
15.268122499829461,58.067707954854185,15.103862772625726,0,0,1.8252338602189122,0.016612667183800462,7,7,51.293072799291537,13.341955139117491,64.842343110416834,16.865770406133962,1.7763568394002505e-15,2.4424906541753444e-15,0
15.456617839333529,58.019977896547125,15.286214922583666,0,0,1.8283657158101412,0.016617636621720361,7,7,51.250893996780242,13.503098785615359,64.789061796314002,17.069331059551974,3.5527136788005009e-15,4.4408920985006262e-16,1.7763568394002505e-15
15.645113178837597,57.971676881976379,15.468416658359166,0,0,1.8314986469033567,0.016624081029005228,7,7,51.208212573181889,13.664102233525448,64.735141190770875,17.272731083192884,0,2.6645352591003757e-15,0
15.833608518341663,57.922805157516613,15.650466156969683,0,0,1.8346329321168313,0.01663200237773289,7,7,51.165029296728164,13.824962003223408,64.680581018305062,17.475970310715958,1.7763568394002505e-15,3.3306690738754696e-15,0
16.022103857845732,57.873362928961313,15.832361565636964,0,0,1.8377688502187959,0.016641403092546445,7,7,51.121344918208173,13.985674590953607,64.625380939714461,17.67904854032032,0,8.8817841970012523e-16,0
16.210599197349797,57.823350368326977,16.014100977867496,0,0,1.8409066798089944,0.016652286049816285,7,7,51.077160177169368,14.14623644725269,64.569540559484579,17.881965508482303,0,2.1094237467877974e-15,0
16.399094536853866,57.772767596969594,16.19568249570565,0,0,1.8440467004876464,0.016664654582108515,7,7,51.032475787204049,14.306644031510819,64.513059406735138,18.084720959900483,0,5.5511151231257827e-16,0
16.587589876357935,57.721614692162099,16.377104204739794,0,0,1.8471891925224484,0.016678512478974037,7,7,50.987292441980152,14.466893789444049,64.455936942344053,18.287314620035541,0,8.8817841970012523e-16,0
16.776085215862,57.669891678687598,16.558364202989029,0,0,1.8503344374478672,0.016693863991563637,7,7,50.941610808049951,14.626982178165477,64.398172549325238,18.489746227812581,0,9.9920072216264089e-16,0
16.964580555366069,57.617598526176984,16.739460607892195,0,0,1.8534827182897953,0.016710713836839759,7,7,50.895431522751721,14.78690567190176,64.339765529602246,18.692015543882629,3.5527136788005009e-15,2.4424906541753444e-15,3.5527136788005009e-15
17.153075894870138,57.564735201186188,16.920391376446986,0,0,1.8566343165351651,0.016729067182697378,7,7,50.848755240458793,14.946660602732383,64.280715161913591,18.894122150161589,0,2.4424906541753444e-15,0
17.341571234374204,57.511301605069789,17.101154521811072,0,0,1.859789515991022,0.016748929669498838,7,7,50.801582577987723,15.106243351454644,64.221020632151863,19.0960656921675,3.5527136788005009e-15,3.9968028886505635e-15,3.5527136788005009e-15
17.530066573878269,57.457297595408228,17.281748037210804,0,0,1.8629486015652406,0.01677030740695841,7,7,50.753914133815798,15.265650279945767,64.160681057000659,19.29784579447584,3.5527136788005009e-15,2.886579864025407e-15,0
17.718561913382338,57.402722989286417,17.462169899367851,0,0,1.8661115851347776,0.016781566533092984,7,7,50.705749932996781,15.424879570688448,64.099696045576053,19.499460228047255,0,3.6637359812630166e-15,0
17.907057252886407,57.347578039705056,17.642418277353684,0,0,1.8692727209766864,0.016759428731620989,7,7,50.65707858482866,15.583968121460012,64.038077494581444,19.700868433247354,0,2.4424906541753444e-15,0
18.095552592390472,57.291863932658259,17.822491584727427,0,0,1.8724298278060074,0.016738809412661388,7,7,50.60789655718964,15.742929101013331,63.975831308126878,19.902054068441522,0,1.3322676295501878e-15,0
18.284047931894541,57.235581925340675,18.002388235681497,0,0,1.8755831911139946,0.016719702230639549,7,7,50.55820538669321,15.901759148688647,63.91295846398814,20.103017322674347,3.5527136788005009e-15,2.886579864025407e-15,0
18.472543271398607,57.178733227292874,18.182106636972858,0,0,1.8787330952471426,0.016702101310901774,7,7,50.508006584037467,16.060454909906788,63.84945987054828,20.303758364038927,0,4.4408920985006262e-16,3.5527136788005009e-15
